           1        8620        8634
           2        8751        8765
           3        8882        8896
           4        9013        9027
           5        9144        9158
           6        9275        9289
           7        9406        9420
           8        9537        9551
           9        9668        9682
          10        9799        9813
          11        9930        9944
          12       10061       10075
          13       10192       10206
