           1       10323       10337
           2       10454       10468
           3       10585       10599
           4       10716       10730
           5       10847       10861
           6       10978       10992
           7       11109       11123
           8       11240       11254
           9       11371       11385
          10       11502       11516
          11       11633       11647
          12       11764       11778
          13       11895       11909
