           1        5214        5228
           2        5345        5359
           3        5476        5490
           4        5607        5621
           5        5738        5752
           6        5869        5883
           7        6000        6014
           8        6131        6145
           9        6262        6276
          10        6393        6407
          11        6524        6538
          12        6655        6669
          13        6786        6800
