   227         CG        CT2    -0.1800    12.0110
   228        HG1        HA2     0.0900     1.0080
   229        HG2        HA2     0.0900     1.0080
   230         CD        CT2    -0.1800    12.0110
   231        HD1        HA2     0.0900     1.0080
   232        HD2        HA2     0.0900     1.0080
   233         CE        CT2    -0.0200    12.0110
   234        HE1        HA2     0.0900     1.0080
   235        HE2        HA2     0.0900     1.0080
   236         NZ        NH1    -0.4700    14.0070
   237        HZ1          H     0.3100     1.0080
   238          C          C     0.5100    12.0110
   239          O          O    -0.5100    15.9994
   240          C          C     0.5100    12.0110
   241          O          O    -0.5100    15.9994
   242         CA        CT2    -0.0200    12.0110
   243        HA1        HB2     0.0900     1.0080
   244        HA2        HB2     0.0900     1.0080
   245          N        NH1    -0.4700    14.0070
   246         HN          H     0.3100     1.0080
   247          C          C     0.5100    12.0110
   248          O          O    -0.5100    15.9994
   249         CA        CT2    -0.0200    12.0110
   250        HA1        HB2     0.0900     1.0080
   251        HA2        HB2     0.0900     1.0080
   252          N        NH1    -0.4700    14.0070
   253         HN          H     0.3100     1.0080
   254          C          C     0.5100    12.0110
   255          O          O    -0.5100    15.9994
   256         CA        CT2    -0.0200    12.0110
   257        HA1        HB2     0.0900     1.0080
   258        HA2        HB2     0.0900     1.0080
   259          N        NH1    -0.4700    14.0070
   260         HN          H     0.3100     1.0080
   261          C          C     0.5100    12.0110
   262          O          O    -0.5100    15.9994
   263         CA        CT2    -0.0200    12.0110
   264        HA1        HB2     0.0900     1.0080
   265        HA2        HB2     0.0900     1.0080
   266          N        NH1    -0.4700    14.0070
   267         HN          H     0.3100     1.0080
   268          C          C     0.5100    12.0110
   269          O          O    -0.5100    15.9994
   270         CA        CT2    -0.0200    12.0110
   271        HA1        HB2     0.0900     1.0080
   272        HA2        HB2     0.0900     1.0080
   273          N        NH1    -0.4700    14.0070
   274         HN          H     0.3100     1.0080
   275          N        NH1    -0.4700    14.0070
   276         HN          H     0.3100     1.0080
   277         CA       CTD1     0.0700    12.0110
   278         HA        HB1     0.0900     1.0080
   279         CB        CT3    -0.2700    12.0110
   280        HB1        HA3     0.0900     1.0080
   281        HB2        HA3     0.0900     1.0080
   282        HB3        HA3     0.0900     1.0080
   283          C          C     0.5100    12.0110
   284          O          O    -0.5100    15.9994
   285          N        NH1    -0.4700    14.0070
   286         HN          H     0.3100     1.0080
   287         CA       CTD1     0.0700    12.0110
   288         HA        HB1     0.0900     1.0080
   289         CB        CT3    -0.2700    12.0110
   290        HB1        HA3     0.0900     1.0080
   291        HB2        HA3     0.0900     1.0080
   292        HB3        HA3     0.0900     1.0080
   293          C         CC     0.3400    12.0110
   294        OC1         OC    -0.6700    15.9994
   295        OC2         OC    -0.6700    15.9994
   296         C1     CC3162     0.2900    12.0110
   297         H1       HCA1     0.0900     1.0080
   298         C5     CC3163     0.1100    12.0110
   299         H5       HCA1     0.0900     1.0080
   300         O5     OC3C61    -0.4000    15.9994
   301         C2     CC3161     0.1340    12.0110
   302         H2       HCA1     0.0900     1.0080
   303         NC        NH1    -0.5870    14.0070
   304         HN          H     0.3630     1.0080
   305         CM         CC     0.5500    12.0110
   306         OM          O    -0.5500    15.9994
   307         CC        CT3    -0.2700    12.0110
   308        HC1        HA3     0.0900     1.0080
   309        HC2        HA3     0.0900     1.0080
   310        HC3        HA3     0.0900     1.0080
   311         C3     CC3161     0.1400    12.0110
   312         H3       HCA1     0.0900     1.0080
   313         O3      OC311    -0.6500    15.9994
   314        HO3       HCP1     0.4200     1.0080
   315         C4     CC3161     0.0900    12.0110
   316         H4       HCA1     0.0900     1.0080
   317         O4      OC301    -0.3600    15.9994
   318         C6      CC321     0.0500    12.0110
   319        H61       HCA2     0.0900     1.0080
   320        H62       HCA2     0.0900     1.0080
   321         O6      OC311    -0.6500    15.9994
   322        HO6       HCP1     0.4200     1.0080
   323         C1     CC3162     0.2900    12.0110
   324         H1       HCA1     0.0900     1.0080
   325         C5     CC3163     0.1100    12.0110
   326         H5       HCA1     0.0900     1.0080
   327         O5     OC3C61    -0.4000    15.9994
   328         C2     CC3161     0.1340    12.0110
   329         H2       HCA1     0.0900     1.0080
   330         NC        NH1    -0.5870    14.0070
   331         HN          H     0.3630     1.0080
   332         CM         CC     0.5500    12.0110
   333         OM          O    -0.5500    15.9994
   334         CC        CT3    -0.2700    12.0110
   335        HC1        HA3     0.0900     1.0080
   336        HC2        HA3     0.0900     1.0080
   337        HC3        HA3     0.0900     1.0080
   338         C3     CC3161    -0.0240    12.0110
   339         H3       HCA1     0.0900     1.0080
   340         O3      OC311    -0.4060    15.9994
   341         CA        CT1     0.2500    12.0110
   342         HA        HB1     0.0900     1.0080
   343          C          C     0.5100    12.0110
   344          O          O    -0.5100    15.9994
   345         CB        CT3    -0.2700    12.0110
   346        HB1        HA3     0.0900     1.0080
   347        HB2        HA3     0.0900     1.0080
   348        HB3        HA3     0.0900     1.0080
   349         C4     CC3161     0.0900    12.0110
   350         H4       HCA1     0.0900     1.0080
   351         O4      OC301    -0.3600    15.9994
   352         C6      CC321     0.0500    12.0110
   353        H61       HCA2     0.0900     1.0080
   354        H62       HCA2     0.0900     1.0080
   355         O6      OC311    -0.6500    15.9994
   356        HO6       HCP1     0.4200     1.0080
   357          N        NH1    -0.4700    14.0070
   358         HN          H     0.3100     1.0080
   359         CA        CT1     0.0700    12.0110
   360         HA        HB1     0.0900     1.0080
   361         CB        CT3    -0.2700    12.0110
   362        HB1        HA3     0.0900     1.0080
   363        HB2        HA3     0.0900     1.0080
   364        HB3        HA3     0.0900     1.0080
   365          C          C     0.5100    12.0110
   366          O          O    -0.5100    15.9994
   367          N        NH1    -0.4700    14.0070
   368         HN          H     0.3100     1.0080
   369         CA        CT1     0.0700    12.0110
   370         HA        HB1     0.0900     1.0080
   371         CD         CC     0.5500    12.0110
   372        OE1          O    -0.5500    15.9994
   373        NE2        NH2    -0.6200    14.0070
   374       HE21          H     0.3200     1.0080
   375       HE22          H     0.3000     1.0080
   376         CB        CT2    -0.1800    12.0110
   377        HB1        HA2     0.0900     1.0080
   378        HB2        HA2     0.0900     1.0080
   379         CG        CT2    -0.1800    12.0110
   380        HG1        HA2     0.0900     1.0080
   381        HG2        HA2     0.0900     1.0080
   382          C          C     0.5100    12.0110
   383          O          O    -0.5100    15.9994
   384          N        NH1    -0.4700    14.0070
   385         HN          H     0.3100     1.0080
   386         CA        CT1     0.0700    12.0110
   387         HA        HB1     0.0900     1.0080
   388         CB        CT2    -0.1800    12.0110
   389        HB1        HA2     0.0900     1.0080
   390        HB2        HA2     0.0900     1.0080
   391         CG        CT2    -0.1800    12.0110
   392        HG1        HA2     0.0900     1.0080
   393        HG2        HA2     0.0900     1.0080
   394         CD        CT2    -0.1800    12.0110
   395        HD1        HA2     0.0900     1.0080
   396        HD2        HA2     0.0900     1.0080
   397         CE        CT2     0.2100    12.0110
   398        HE1        HA2     0.0500     1.0080
   399        HE2        HA2     0.0500     1.0080
   400         NZ        NH3    -0.3000    14.0070
   401        HZ1         HC     0.3300     1.0080
   402        HZ2         HC     0.3300     1.0080
   403        HZ3         HC     0.3300     1.0080
   404          C          C     0.5100    12.0110
   405          O          O    -0.5100    15.9994
   406          N        NH1    -0.4700    14.0070
   407         HN          H     0.3100     1.0080
   408         CA       CTD1     0.0700    12.0110
   409         HA        HB1     0.0900     1.0080
   410         CB        CT3    -0.2700    12.0110
   411        HB1        HA3     0.0900     1.0080
   412        HB2        HA3     0.0900     1.0080
   413        HB3        HA3     0.0900     1.0080
   414          C          C     0.5100    12.0110
   415          O          O    -0.5100    15.9994
   416          N        NH1    -0.4700    14.0070
   417         HN          H     0.3100     1.0080
   418         CA       CTD1     0.0700    12.0110
   419         HA        HB1     0.0900     1.0080
   420         CB        CT3    -0.2700    12.0110
   421        HB1        HA3     0.0900     1.0080
   422        HB2        HA3     0.0900     1.0080
   423        HB3        HA3     0.0900     1.0080
   424          C         CC     0.3400    12.0110
   425        OC1         OC    -0.6700    15.9994
   426        OC2         OC    -0.6700    15.9994
   427         C1     CC3162     0.2900    12.0110
   428         H1       HCA1     0.0900     1.0080
   429         C5     CC3163     0.1100    12.0110
   430         H5       HCA1     0.0900     1.0080
   431         O5     OC3C61    -0.4000    15.9994
   432         C2     CC3161     0.1340    12.0110
   433         H2       HCA1     0.0900     1.0080
   434         NC        NH1    -0.5870    14.0070
   435         HN          H     0.3630     1.0080
   436         CM         CC     0.5500    12.0110
   437         OM          O    -0.5500    15.9994
   438         CC        CT3    -0.2700    12.0110
   439        HC1        HA3     0.0900     1.0080
   440        HC2        HA3     0.0900     1.0080
   441        HC3        HA3     0.0900     1.0080
   442         C3     CC3161     0.1400    12.0110
   443         H3       HCA1     0.0900     1.0080
   444         O3      OC311    -0.6500    15.9994
   445        HO3       HCP1     0.4200     1.0080
   446         C4     CC3161     0.0900    12.0110
   447         H4       HCA1     0.0900     1.0080
   448         O4      OC301    -0.3600    15.9994
   449         C6      CC321     0.0500    12.0110
   450        H61       HCA2     0.0900     1.0080
   451        H62       HCA2     0.0900     1.0080
   452         O6      OC311    -0.6500    15.9994
   453        HO6       HCP1     0.4200     1.0080
   454         C1     CC3162     0.2900    12.0110
   455         H1       HCA1     0.0900     1.0080
   456         C5     CC3163     0.1100    12.0110
   457         H5       HCA1     0.0900     1.0080
   458         O5     OC3C61    -0.4000    15.9994
   459         C2     CC3161     0.1340    12.0110
   460         H2       HCA1     0.0900     1.0080
   461         NC        NH1    -0.5870    14.0070
   462         HN          H     0.3630     1.0080
   463         CM         CC     0.5500    12.0110
   464         OM          O    -0.5500    15.9994
   465         CC        CT3    -0.2700    12.0110
   466        HC1        HA3     0.0900     1.0080
   467        HC2        HA3     0.0900     1.0080
   468        HC3        HA3     0.0900     1.0080
   469         C3     CC3161    -0.0240    12.0110
   470         H3       HCA1     0.0900     1.0080
   471         O3      OC311    -0.4060    15.9994
   472         CA        CT1     0.2500    12.0110
   473         HA        HB1     0.0900     1.0080
   474          C          C     0.5100    12.0110
   475          O          O    -0.5100    15.9994
   476         CB        CT3    -0.2700    12.0110
   477        HB1        HA3     0.0900     1.0080
   478        HB2        HA3     0.0900     1.0080
   479        HB3        HA3     0.0900     1.0080
   480         C4     CC3161     0.0900    12.0110
   481         H4       HCA1     0.0900     1.0080
   482         O4      OC301    -0.3600    15.9994
   483         C6      CC321     0.0500    12.0110
   484        H61       HCA2     0.0900     1.0080
   485        H62       HCA2     0.0900     1.0080
   486         O6      OC311    -0.6500    15.9994
   487        HO6       HCP1     0.4200     1.0080
   488          N        NH1    -0.4700    14.0070
   489         HN          H     0.3100     1.0080
   490         CA        CT1     0.0700    12.0110
   491         HA        HB1     0.0900     1.0080
   492         CB        CT3    -0.2700    12.0110
   493        HB1        HA3     0.0900     1.0080
   494        HB2        HA3     0.0900     1.0080
   495        HB3        HA3     0.0900     1.0080
   496          C          C     0.5100    12.0110
   497          O          O    -0.5100    15.9994
   498          N        NH1    -0.4700    14.0070
   499         HN          H     0.3100     1.0080
   500         CA        CT1     0.0700    12.0110
   501         HA        HB1     0.0900     1.0080
   502         CD         CC     0.5500    12.0110
   503        OE1          O    -0.5500    15.9994
   504        NE2        NH2    -0.6200    14.0070
   505       HE21          H     0.3200     1.0080
   506       HE22          H     0.3000     1.0080
   507         CB        CT2    -0.1800    12.0110
   508        HB1        HA2     0.0900     1.0080
   509        HB2        HA2     0.0900     1.0080
   510         CG        CT2    -0.1800    12.0110
   511        HG1        HA2     0.0900     1.0080
   512        HG2        HA2     0.0900     1.0080
   513          C          C     0.5100    12.0110
   514          O          O    -0.5100    15.9994
   515          N        NH1    -0.4700    14.0070
   516         HN          H     0.3100     1.0080
   517         CA        CT1     0.0700    12.0110
   518         HA        HB1     0.0900     1.0080
   519         CB        CT2    -0.1800    12.0110
   520        HB1        HA2     0.0900     1.0080
   521        HB2        HA2     0.0900     1.0080
   522         CG        CT2    -0.1800    12.0110
   523        HG1        HA2     0.0900     1.0080
   524        HG2        HA2     0.0900     1.0080
   525         CD        CT2    -0.1800    12.0110
   526        HD1        HA2     0.0900     1.0080
   527        HD2        HA2     0.0900     1.0080
   528         CE        CT2     0.2100    12.0110
   529        HE1        HA2     0.0500     1.0080
   530        HE2        HA2     0.0500     1.0080
   531         NZ        NH3    -0.3000    14.0070
   532        HZ1         HC     0.3300     1.0080
   533        HZ2         HC     0.3300     1.0080
   534        HZ3         HC     0.3300     1.0080
   535          C          C     0.5100    12.0110
   536          O          O    -0.5100    15.9994
   537          N        NH1    -0.4700    14.0070
   538         HN          H     0.3100     1.0080
   539         CA       CTD1     0.0700    12.0110
   540         HA        HB1     0.0900     1.0080
   541         CB        CT3    -0.2700    12.0110
   542        HB1        HA3     0.0900     1.0080
   543        HB2        HA3     0.0900     1.0080
   544        HB3        HA3     0.0900     1.0080
   545          C          C     0.5100    12.0110
   546          O          O    -0.5100    15.9994
   547         C1     CC3162     0.2900    12.0110
   548         H1       HCA1     0.0900     1.0080
   549         C5     CC3163     0.1100    12.0110
   550         H5       HCA1     0.0900     1.0080
   551         O5     OC3C61    -0.4000    15.9994
   552         C2     CC3161     0.1340    12.0110
   553         H2       HCA1     0.0900     1.0080
   554         NC        NH1    -0.5870    14.0070
   555         HN          H     0.3630     1.0080
   556         CM         CC     0.5500    12.0110
   557         OM          O    -0.5500    15.9994
   558         CC        CT3    -0.2700    12.0110
   559        HC1        HA3     0.0900     1.0080
   560        HC2        HA3     0.0900     1.0080
   561        HC3        HA3     0.0900     1.0080
   562         C3     CC3161     0.1400    12.0110
   563         H3       HCA1     0.0900     1.0080
   564         O3      OC311    -0.6500    15.9994
   565        HO3       HCP1     0.4200     1.0080
   566         C4     CC3161     0.0900    12.0110
   567         H4       HCA1     0.0900     1.0080
   568         O4      OC301    -0.3600    15.9994
   569         C6      CC321     0.0500    12.0110
   570        H61       HCA2     0.0900     1.0080
   571        H62       HCA2     0.0900     1.0080
   572         O6      OC311    -0.6500    15.9994
   573        HO6       HCP1     0.4200     1.0080
   574         C1     CC3162     0.2900    12.0110
   575         H1       HCA1     0.0900     1.0080
   576         C5     CC3163     0.1100    12.0110
   577         H5       HCA1     0.0900     1.0080
   578         O5     OC3C61    -0.4000    15.9994
   579         C2     CC3161     0.1340    12.0110
   580         H2       HCA1     0.0900     1.0080
   581         NC        NH1    -0.5870    14.0070
   582         HN          H     0.3630     1.0080
   583         CM         CC     0.5500    12.0110
   584         OM          O    -0.5500    15.9994
   585         CC        CT3    -0.2700    12.0110
   586        HC1        HA3     0.0900     1.0080
   587        HC2        HA3     0.0900     1.0080
   588        HC3        HA3     0.0900     1.0080
   589         C3     CC3161    -0.0240    12.0110
   590         H3       HCA1     0.0900     1.0080
   591         O3      OC311    -0.4060    15.9994
   592         CA        CT1     0.2500    12.0110
   593         HA        HB1     0.0900     1.0080
   594          C          C     0.5100    12.0110
   595          O          O    -0.5100    15.9994
   596         CB        CT3    -0.2700    12.0110
   597        HB1        HA3     0.0900     1.0080
   598        HB2        HA3     0.0900     1.0080
   599        HB3        HA3     0.0900     1.0080
   600         C4     CC3161     0.0900    12.0110
   601         H4       HCA1     0.0900     1.0080
   602         O4      OC301    -0.3600    15.9994
   603         C6      CC321     0.0500    12.0110
   604        H61       HCA2     0.0900     1.0080
   605        H62       HCA2     0.0900     1.0080
   606         O6      OC311    -0.6500    15.9994
   607        HO6       HCP1     0.4200     1.0080
   608          N        NH1    -0.4700    14.0070
   609         HN          H     0.3100     1.0080
   610         CA        CT1     0.0700    12.0110
   611         HA        HB1     0.0900     1.0080
   612         CB        CT3    -0.2700    12.0110
   613        HB1        HA3     0.0900     1.0080
   614        HB2        HA3     0.0900     1.0080
   615        HB3        HA3     0.0900     1.0080
   616          C          C     0.5100    12.0110
   617          O          O    -0.5100    15.9994
   618          N        NH1    -0.4700    14.0070
   619         HN          H     0.3100     1.0080
   620         CA        CT1     0.0700    12.0110
   621         HA        HB1     0.0900     1.0080
   622         CD         CC     0.5500    12.0110
   623        OE1          O    -0.5500    15.9994
   624        NE2        NH2    -0.6200    14.0070
   625       HE21          H     0.3200     1.0080
   626       HE22          H     0.3000     1.0080
   627         CB        CT2    -0.1800    12.0110
   628        HB1        HA2     0.0900     1.0080
   629        HB2        HA2     0.0900     1.0080
   630         CG        CT2    -0.1800    12.0110
   631        HG1        HA2     0.0900     1.0080
   632        HG2        HA2     0.0900     1.0080
   633          C          C     0.5100    12.0110
   634          O          O    -0.5100    15.9994
   635          N        NH1    -0.4700    14.0070
   636         HN          H     0.3100     1.0080
   637         CA        CT1     0.0700    12.0110
   638         HA        HB1     0.0900     1.0080
   639         CB        CT2    -0.1800    12.0110
   640        HB1        HA2     0.0900     1.0080
   641        HB2        HA2     0.0900     1.0080
   642         CG        CT2    -0.1800    12.0110
   643        HG1        HA2     0.0900     1.0080
   644        HG2        HA2     0.0900     1.0080
   645         CD        CT2    -0.1800    12.0110
   646        HD1        HA2     0.0900     1.0080
   647        HD2        HA2     0.0900     1.0080
   648         CE        CT2    -0.0200    12.0110
   649        HE1        HA2     0.0900     1.0080
   650        HE2        HA2     0.0900     1.0080
   651         NZ        NH1    -0.4700    14.0070
   652        HZ1          H     0.3100     1.0080
   653          C          C     0.5100    12.0110
   654          O          O    -0.5100    15.9994
   655          C          C     0.5100    12.0110
   656          O          O    -0.5100    15.9994
   657         CA        CT2    -0.0200    12.0110
   658        HA1        HB2     0.0900     1.0080
   659        HA2        HB2     0.0900     1.0080
   660          N        NH1    -0.4700    14.0070
   661         HN          H     0.3100     1.0080
   662          C          C     0.5100    12.0110
   663          O          O    -0.5100    15.9994
   664         CA        CT2    -0.0200    12.0110
   665        HA1        HB2     0.0900     1.0080
   666        HA2        HB2     0.0900     1.0080
   667          N        NH1    -0.4700    14.0070
   668         HN          H     0.3100     1.0080
   669          C          C     0.5100    12.0110
   670          O          O    -0.5100    15.9994
   671         CA        CT2    -0.0200    12.0110
   672        HA1        HB2     0.0900     1.0080
   673        HA2        HB2     0.0900     1.0080
   674          N        NH1    -0.4700    14.0070
   675         HN          H     0.3100     1.0080
   676          C          C     0.5100    12.0110
   677          O          O    -0.5100    15.9994
   678         CA        CT2    -0.0200    12.0110
   679        HA1        HB2     0.0900     1.0080
   680        HA2        HB2     0.0900     1.0080
   681          N        NH1    -0.4700    14.0070
   682         HN          H     0.3100     1.0080
   683          C          C     0.5100    12.0110
   684          O          O    -0.5100    15.9994
   685         CA        CT2    -0.0200    12.0110
   686        HA1        HB2     0.0900     1.0080
   687        HA2        HB2     0.0900     1.0080
   688          N        NH1    -0.4700    14.0070
   689         HN          H     0.3100     1.0080
   690          N        NH1    -0.4700    14.0070
