   335         HN          H     0.3100     1.0080
   336         CA        CT1     0.0700    12.0110
   337         HA        HB1     0.0900     1.0080
   338         CD         CC     0.5500    12.0110
   339        OE1          O    -0.5500    15.9994
   340        NE2        NH2    -0.6200    14.0070
   341       HE21          H     0.3200     1.0080
   342       HE22          H     0.3000     1.0080
   343         CB        CT2    -0.1800    12.0110
   344        HB1        HA2     0.0900     1.0080
   345        HB2        HA2     0.0900     1.0080
   346         CG        CT2    -0.1800    12.0110
   347        HG1        HA2     0.0900     1.0080
   348        HG2        HA2     0.0900     1.0080
   349          C          C     0.5100    12.0110
   350          O          O    -0.5100    15.9994
   351          N        NH1    -0.4700    14.0070
   352         HN          H     0.3100     1.0080
   353         CA        CT1     0.0700    12.0110
   354         HA        HB1     0.0900     1.0080
   355         CB        CT2    -0.1800    12.0110
   356        HB1        HA2     0.0900     1.0080
   357        HB2        HA2     0.0900     1.0080
   358         CG        CT2    -0.1800    12.0110
   359        HG1        HA2     0.0900     1.0080
   360        HG2        HA2     0.0900     1.0080
   361         CD        CT2    -0.1800    12.0110
   362        HD1        HA2     0.0900     1.0080
   363        HD2        HA2     0.0900     1.0080
   364         CE        CT2     0.2100    12.0110
   365        HE1        HA2     0.0500     1.0080
   366        HE2        HA2     0.0500     1.0080
   367         NZ        NH3    -0.3000    14.0070
   368        HZ1         HC     0.3300     1.0080
   369        HZ2         HC     0.3300     1.0080
   370        HZ3         HC     0.3300     1.0080
   371          C          C     0.5100    12.0110
   372          O          O    -0.5100    15.9994
   373          N        NH1    -0.4700    14.0070
   374         HN          H     0.3100     1.0080
   375         CA       CTD1     0.0700    12.0110
   376         HA        HB1     0.0900     1.0080
   377         CB        CT3    -0.2700    12.0110
   378        HB1        HA3     0.0900     1.0080
   379        HB2        HA3     0.0900     1.0080
   380        HB3        HA3     0.0900     1.0080
   381          C          C     0.5100    12.0110
   382          O          O    -0.5100    15.9994
   383          N        NH1    -0.4700    14.0070
   384         HN          H     0.3100     1.0080
   385         CA       CTD1     0.0700    12.0110
   386         HA        HB1     0.0900     1.0080
   387         CB        CT3    -0.2700    12.0110
   388        HB1        HA3     0.0900     1.0080
   389        HB2        HA3     0.0900     1.0080
   390        HB3        HA3     0.0900     1.0080
   391          C         CC     0.3400    12.0110
   392        OC1         OC    -0.6700    15.9994
   393        OC2         OC    -0.6700    15.9994
   394         C1     CC3162     0.2900    12.0110
   395         H1       HCA1     0.0900     1.0080
   396         C5     CC3163     0.1100    12.0110
   397         H5       HCA1     0.0900     1.0080
   398         O5     OC3C61    -0.4000    15.9994
   399         C2     CC3161     0.1340    12.0110
   400         H2       HCA1     0.0900     1.0080
   401         NC        NH1    -0.5870    14.0070
   402         HN          H     0.3630     1.0080
   403         CM         CC     0.5500    12.0110
   404         OM          O    -0.5500    15.9994
   405         CC        CT3    -0.2700    12.0110
   406        HC1        HA3     0.0900     1.0080
   407        HC2        HA3     0.0900     1.0080
